# renames_high_scenario.tsv — HIGH-confidence scenario/event-VM symbol renames.
# STAGED harvest from living documents (2026-07-12); NOT yet applied to Ghidra.
# Format: address<TAB>binary<TAB>type<TAB>name<TAB>description
# Auto-loaded alongside renames_high.tsv (glob renames_high*.tsv).
# Provenance tags: [MD:<doc>.md]. Cross-cluster duplicates deduped to one row.
# Review before running apply_all_renames.sh.

# === {7D} Show Graphic (show_graphic_op7d_decode.md) ==========================
0x8013e708	BATTLE	FN	unit_sprite_move_reset	Sprite Move reset: adds the negated current offset to zero unit+0x60. [static decomp] [MD:dialogue_box_triangle_aim_decode.md]
0x8007eec0	BATTLE	FN	unit_sprite_poly_builder	Unit sprite/poly builder; GTE-projects base(+0x40)+offset(+0x60) via func_0x80042b1c then builds the poly_ft4 quad. Proves sprite=GTE(base+off) while box=GTE(base). [CONFIRMED static decomp] [MD:dialogue_box_triangle_aim_decode.md]
0x801698c4	BATTLE	GL	dialog_box_x_offset	DisplayMessage slot+0x58: authored signed i16 box-X offset (instr [8..9]); folds into box_left. [CONFIRMED static + live] [MD:dialogue_box_triangle_aim_decode.md]
0x801698c8	BATTLE	GL	dialog_box_y_offset	DisplayMessage slot+0x5c: authored signed i16 box-Y offset (instr [10..11]). [CONFIRMED static + live] [MD:dialogue_box_triangle_aim_decode.md]
0x801698cc	BATTLE	GL	dialog_triangle_fine_x	DisplayMessage slot+0x60: authored signed i16 triangle fine-X (instr [12..13]); tail only; doubles as {51} scroll accumulator. [CONFIRMED static + live] [MD:dialogue_box_triangle_aim_decode.md]
0x801698d0	BATTLE	GL	dialog_arrow_operand	DisplayMessage slot+0x64: arrow op byte (instr [14]); &0xf=open/close tween, &0xf0=tail nudge + L/R mirror gate. [CONFIRMED static + live] [MD:dialogue_box_triangle_aim_decode.md]
0x801698d4	BATTLE	GL	dialog_box_width_override	DisplayMessage slot+0x68: box width override (FUN_8012f4e0); computed only when close/chain bit 0x80 set = max chained text width. [CONFIRMED static + live] [MD:dialogue_box_triangle_aim_decode.md]
0x80169870	BATTLE	GL	dialog_msg_string_id	DisplayMessage slot+0x04: message/string id (instr [3..4], hi*0x100+lo-1). [static decomp] [MD:dialogue_box_triangle_aim_decode.md]
0x80169874	BATTLE	GL	dialog_msg_unit_id	DisplayMessage slot+0x08: speaker unit id (instr [5..6]). [static decomp] [MD:dialogue_box_triangle_aim_decode.md]
0x80169878	BATTLE	GL	dialog_msg_portrait_row	DisplayMessage slot+0x0c: portrait row src (instr [7]); local_ac=val-1, <8=present. [static decomp] [MD:dialogue_box_triangle_aim_decode.md]
0x8012f4e0	BATTLE	FN	dialog_box_width_compute	Computes the box width override (slot+0x68): walks chained 0x51 sub-messages sharing the align mask, max text width; early-returns unless close/chain bit set. [CONFIRMED static + live] [MD:dialogue_box_triangle_aim_decode.md]
0x80149734	BATTLE	FN	dialog_auto_align_from_facing	Resolves box-type 0x70 auto-align: picks align 1/2 from the speaker's facing before pixel math. [static decomp] [MD:dialogue_box_triangle_aim_decode.md]
0x8014cbf4	BATTLE	FN	dialog_next_chained_message	Fetches the next chained message (msg+0x04) when CHAIN_CONTINUE (Dialog&0x80) set (used by {0xFD}/{0xFE}). [static decomp] [MD:dialogue_box_triangle_aim_decode.md]
0x801307d4	BATTLE	FN	dialog_string_byte_fetch	Message-string byte fetch; expands the 0xF0-0xF3 dictionary compression. [static decomp] [MD:dialogue_box_triangle_aim_decode.md]
0x8008c550	BATTLE	FN	unit_gte_project	GTE projection step (SetRotMatrix/SetTransMatrix/RTPS) feeding 0x8016e40c/0e. [static] [MD:dialogue_box_triangle_aim_decode.md]

# === Scenario unit control opcodes {6D}{6C}{71}{7C}{82} ======================
0x8014968c	BATTLE	FN	evt_op6d_6c_suppress_update_handler	{6D} (a1=1 set) / {6C} (a1=0 clear): resolve_event_unit_handle then loop up to 21 slots calling FUN_801479ac then unit_suppress_update_set/clear. [STAT + DYN: {6D} units 5/12/52 at scn6 pc 397/400/1488] [MD:SCENARIO6_UNKNOWN_OPCODES_6D_71_7C_82_INVESTIGATION.md]
0x8008ccac	BATTLE	FN	unit_suppress_update_set	{6D} setter: node=FUN_8007a6e4(unit); *(node+0x80) |= 0x04000000 (bit26), holding the unit under event control (skips per-frame update). Store @0x8008ccd4. [STAT + DYN: node=800B8848 newflags=04000B08, scn6] [MD:SCENARIO6_UNKNOWN_OPCODES_6D_71_7C_82_INVESTIGATION.md]
0x8008cce8	BATTLE	FN	unit_suppress_update_clear	{6C} clearer: *(node+0x80) &= ~0x04000000. Set/clear pair with unit_suppress_update_set. [STAT; scn6 has no {6C} live] [MD:SCENARIO6_UNKNOWN_OPCODES_6D_71_7C_82_INVESTIGATION.md]
0x80082468	BATTLE	FN	unit_per_frame_update	Per-unit per-frame update (callers 0x80069534/0x8006DDAC/0x80083D14/0x80083EC4); @0x8008248c tests *(unit+0x80)&0x04000000 and skips the FUN_800822bc sub-step when bit26 (suppress) set. [STAT] [MD:SCENARIO6_UNKNOWN_OPCODES_6D_71_7C_82_INVESTIGATION.md]
0x8007a7b8	BATTLE	FN	unit_sprite_raise_to_head	{71}: resolves node, unlinks from unit_sprite_list_head (0x80098A54), re-inserts at head (topmost draw), returns 1. Fires before a unit's Sprite Move so it layers on top. [STAT + DYN: head flips, ret=1, scn6 pc 1061/1744/1747/1750] [MD:SCENARIO6_UNKNOWN_OPCODES_6D_71_7C_82_INVESTIGATION.md]
0x8013edd8	BATTLE	FN	addunit_block_processor	Task spawned by {49} AddUnitStart to walk an AddUnit block's tokens; inner dispatch @0x8013ee30: tok 0x82 -> addunit_control_point_setup, tok 0x45 -> addunit_add_action. Main interpreter skips {49}..{4A}. [STAT + DYN] [MD:SCENARIO6_UNKNOWN_OPCODES_6D_71_7C_82_INVESTIGATION.md]
0x8013e81c	BATTLE	FN	addunit_control_point_setup	{82} sub-token (inside AddUnit block): Catmull-Rom control-point/midpoint geometry, writing tangents/positions into a per-actor path struct +0x94/+0x9c indexed by +0x84. Standalone {82} @0x80145b4c runs with garbage regs. [STAT + DYN: ra=0x8013EE48, scn6 idx436] [MD:SCENARIO6_UNKNOWN_OPCODES_6D_71_7C_82_INVESTIGATION.md]
0x80180c90	BATTLE	FN	addunit_add_action	{45} AddUnit action inside the AddUnit block: adds the actual unit; called from addunit_block_processor on token 0x45. [STAT] [MD:SCENARIO6_UNKNOWN_OPCODES_6D_71_7C_82_INVESTIGATION.md]
0x800440cc	SCUS	FN	event_endsound_handler	{7C} EndSound: clears active_sound_handle (0x8004599c) then sound_driver_stop_all_voices (0x80012860) to stop the current event SFX/BGM. [STAT+DYN: fired pc=2654, scn6 idx455] [MD:SCENARIO6_UNKNOWN_OPCODES_6D_71_7C_82_INVESTIGATION.md]
0x8004599c	SCUS	GL	active_sound_handle	Currently-playing / tracked event sound cached handle (idle 0); cleared by {7C} EndSound; cached by the tracked BG-sound play wrapper. [STAT+DYN] [MD:SCENARIO6_UNKNOWN_OPCODES_6D_71_7C_82_INVESTIGATION.md, BGSOUND_OPCODE_6B_INVESTIGATION.md]
0x80012860	SCUS	FN	sound_driver_stop_all_voices	8-voice teardown: loops 8x over the voice block DAT_80032a60+0xB8 calling FUN_80021FB4/FC4. Called by {7C} EndSound. [STAT + DYN] [MD:SCENARIO6_UNKNOWN_OPCODES_6D_71_7C_82_INVESTIGATION.md]
0x8013bd6c	BATTLE	FN	evt_op78_display_conditions_body	{78} Display Conditions task body (spawned @0x801452d0): paints the "Conditions for Winning" box over the dark field (scn10 PC32/37). [STAT + live] [MD:WITHIN_GROUP_MEMBER_TRANSITION.md, DARKSCREEN_OPCODE_76_INVESTIGATION.md]

# === {76} DarkScreen (DARKSCREEN_OPCODE_76_INVESTIGATION.md) ==================
0x80145260	BATTLE	GL	evt_op76_darkscreen_case	{76} DarkScreen dispatch arm: clears g_deploy_open_flag (0x80166044), FUN_80149bec(0x10), event_task_spawn(body 0x8013bd94). [byte-verified live D5 11/11 words; s4=0x76 @0x80145268] [MD:DARKSCREEN_OPCODE_76_INVESTIGATION.md]
0x8013bd94	BATTLE	FN	evt_darkscreen_task_body	{76} DarkScreen task body (kind 0x36): event_task_set_kind(0x36) -> screen-FX lock 0x8013bc14(6) -> overlay 0x801ca664. Kind 0x36 is the {E5} barrier. [live D5; next op {E5}(0x36)] [MD:DARKSCREEN_OPCODE_76_INVESTIGATION.md]
0x8013bdcc	BATTLE	FN	evt_deploy_conditions_coroutine	Deploy/win-conditions roster coroutine (kind 0x46, sets g_deploy_conditions_busy); walks 21-slot actor table + VRAM save/restore; spawned by battle-setup @0x80142034 not by {76}. [static] [MD:DARKSCREEN_OPCODE_76_INVESTIGATION.md]
0x80166008	BATTLE	GL	g_screenfx_lock_slot2	Screen-FX lock slot 2 (token 4); claimed 0x8013bcbc @0x8013bd0c, freed 0x8013cbc8. [static] [MD:DARKSCREEN_OPCODE_76_INVESTIGATION.md]
0x80173fe0	BATTLE	GL	g_darkscreen_overlay_state	DarkScreen overlay state stash, written by overlay @0x801ca6ac. [static] [MD:DARKSCREEN_OPCODE_76_INVESTIGATION.md]
0x8016607c	BATTLE	GL	g_deploy_conditions_busy	evt_deploy_conditions_coroutine busy flag (=1 @0x8013bde8 / =0 @0x8013bf04). [static] [MD:DARKSCREEN_OPCODE_76_INVESTIGATION.md]
0x8016601c	BATTLE	GL	g_conditions_box_vram_handle	VRAM/image handle for the conditions-box save/restore. [static] [MD:DARKSCREEN_OPCODE_76_INVESTIGATION.md]
0x801e8c3c	BATTLE	GL	darkscreen_square_state_table	Overlay per-diamond slot state array (+0x3c seeded -12). [static from overlay decode] [MD:DARKSCREEN_OPCODE_76_INVESTIGATION.md]

# === {3C} Weather (WEATHER_OPCODE_3C_INVESTIGATION.md) ========================
0x80144998	BATTLE	GL	evt_op3c_weather_case	{3C} Weather dispatch arm: sh s3,g_weather_packed (Strength | Unknown<<8), inline latch (no task spawn). [live D2: latch @0x801449a4 s3=0x0103] [MD:WEATHER_OPCODE_3C_INVESTIGATION.md]
0x80173f68	BATTLE	GL	g_weather_packed	{3C} packed value = Strength | (Unknown<<8); -1 inactive; &0x0f00 active gate, &0x000f Strength. [live D2/D9: 0x0103; resets 0xFFFF after firing] [MD:WEATHER_OPCODE_3C_INVESTIGATION.md]
0x80173f64	BATTLE	GL	g_daytime_night_flag	{4F} Set Daytime night flag (W @0x80143010/0x8014498c, R @0x80143730). NOT weather. [static, disambiguated] [MD:WEATHER_OPCODE_3C_INVESTIGATION.md]
0x801436b0	BATTLE	GL	weather_consume_block	Per-frame weather consume: reads g_weather_packed, gates on &0x0f00, idx=&0x000f (+5 if snow), indexes weather_anim_id_table, calls map_graphics_anim_dispatch. [live D3: self-perpetuating] [MD:WEATHER_OPCODE_3C_INVESTIGATION.md]
0x800b6698	BATTLE	GL	g_weather_snow_indoor_flags	Weather palette-mod bitflags: bit0=snow (renderer +5 variant), bit1=ignore/indoor. Read by render and elemental "Get Weather". [live D9: 0x0000 rain outdoor] [MD:WEATHER_OPCODE_3C_INVESTIGATION.md]
0x801696e4	BATTLE	GL	weather_anim_id_table	10x u16 LE Strength->anim-command-id table {54,54,7C,55,7D,54,54,7E,53,7F}; rain=2/3/4, snow=+5. [static + consumed live] [MD:WEATHER_OPCODE_3C_INVESTIGATION.md]
0x800eeaf8	BATTLE	FN	map_graphics_anim_dispatch	Map graphics-object anim dispatcher: jump table over cmd ids 0x53-0x8c; weather ids write weather_param_* then call weather_particle_spawner. [static + routed live] [MD:WEATHER_OPCODE_3C_INVESTIGATION.md]
0x800eeecc	BATTLE	FN	weather_particle_spawner	Particle spawner/init: branches a0 (0x8f snow / 0x90 rain=32 drops), seeds BIOS-rand positions over map footprint. [live D4: BIOS rand per-particle] [MD:WEATHER_OPCODE_3C_INVESTIGATION.md]
0x8002230c	SCUS	FN	bios_rand	BIOS rand() syscall trampoline; cosmetic PRNG for particle scatter, NOT the tactical RNG. [live D4] [MD:WEATHER_OPCODE_3C_INVESTIGATION.md]
0x800fa6a4	BATTLE	GL	weather_param_fall_velocity	Weather base fall-velocity + respawn-Y bias (all particles). Strength 2/3/4 = 3/5/5. [live D5: 5 for Strength-3] [MD:WEATHER_OPCODE_3C_INVESTIGATION.md]
0x800fa6a8	BATTLE	GL	weather_param_near_layer	Near-layer (drops 0-15) velocity + vertical respawn-scatter. Strength 2/3/4 = 5/6/9. [live D5: 6] [MD:WEATHER_OPCODE_3C_INVESTIGATION.md]
0x800fa6ac	BATTLE	GL	weather_param_far_layer	Far-layer (drops 16-31) velocity (2nd parallax). Strength 2/3/4 = 8/9/18. [live D5: 9] [MD:WEATHER_OPCODE_3C_INVESTIGATION.md]
0x800f6860	BATTLE	GL	g_map_footprint_tiles_x	Map width in tiles; rain scatter X = rand()%(this*28). [live: 10 for Orbonne] [MD:WEATHER_OPCODE_3C_INVESTIGATION.md]
0x800f6864	BATTLE	GL	g_map_footprint_tiles_z	Map depth in tiles; rain scatter Z = rand()%(this*28). [live: 14 for Orbonne] [MD:WEATHER_OPCODE_3C_INVESTIGATION.md]
0x800e6b50	BATTLE	GL	snow_emitter_template	Snow 3-emitter template {(y=A0,x=10),(x=20),(x=30)} 15x15; snow-only. [static] [MD:WEATHER_OPCODE_3C_INVESTIGATION.md]
0x800fc358	BATTLE	GL	weather_drop_bottom_records	Rain drop bottom-endpoint records (stride 8: +0 X,+2 Y,+4 Z,+6 state); 32 drops, transformed per-vertex via 0x8001d578 MVMVA. [live: X 5-254, Y -48..-362] [MD:WEATHER_OPCODE_3C_INVESTIGATION.md]
0x800fc458	BATTLE	GL	weather_drop_top_records	Rain drop top-endpoint records (stride 8), sharing X/Z with bottoms. [live: bottom.X==top.X for all 32] [MD:WEATHER_OPCODE_3C_INVESTIGATION.md]
0x8011a1d4	BATTLE	GL	weather_splat_records	Splat records (stride 8): +0 X,+2 Y,+4 Z,+6 active. Single writer = drop->splat conversion @0x800ea5e0. [live D11: inherits landing X] [MD:WEATHER_OPCODE_3C_INVESTIGATION.md]
0x8011a1da	BATTLE	GL	weather_splat_active	Splat ripple-life countdown (armed to 0x10 @0x800ea5c0); {12,8,4,0} selects ripple frame {16,32,48,64}, held 4 frames. [live GAP2: 3969 BP hits] [MD:WEATHER_OPCODE_3C_INVESTIGATION.md]
0x8018f8cc	BATTLE	GL	weather_ground_line_grid	Per-map coarse ground-height grid (stride 8, index (Zcell*mapWidth+Xcell)); +2 floor level, +3 top-bit edge flag; ground line = -((level+flag)*12). [live GAP4] [MD:WEATHER_OPCODE_3C_INVESTIGATION.md]
0x800ea430	BATTLE	FN	weather_drop_endpointA_draw	Drop endpoint-A draw call site (s6 -> MVMVA via 0x8001d578). [live: a0 walks weather_drop_bottom_records, matrix == live camera] [MD:WEATHER_OPCODE_3C_INVESTIGATION.md]
0x800ea498	BATTLE	FN	weather_drop_endpointB_draw	Drop endpoint-B draw call site (s7 -> MVMVA); followed by otz depth-window cull @0x800ea4a8. [live] [MD:WEATHER_OPCODE_3C_INVESTIGATION.md]
0x800ea654	BATTLE	FN	weather_splat_draw	Splat draw call (one MVMVA @0x800ea654; ripple UV @0x800ea740). [live GAP2] [MD:WEATHER_OPCODE_3C_INVESTIGATION.md]
0x800ee5a4	BATTLE	FN	weather_snow_flag_writer	One writer of the per-map snow flag g_weather_snow_indoor_flags at map/battle init. [static + live snow-poke] [MD:WEATHER_OPCODE_3C_INVESTIGATION.md]
0x800f5b60	BATTLE	GL	g_current_weather_marker	Current-weather graphics-object marker. [live GAP5] [MD:WEATHER_OPCODE_3C_INVESTIGATION.md]
0x8018e660	BATTLE	FN	get_weather_elemental	"Get Weather" (elemental): returns 0-7; reads var 0x23, applies snow-indoor flags bit1 indoor->0 / bit0 snow->+3. [static, confirmed enum] [MD:WEATHER_OPCODE_3C_INVESTIGATION.md]
0x8013b644	BATTLE	FN	event_set_script_variable	Set Script Variable[cmd]=val (VM op 0xb0) against the camera scratch struct; e.g. var 0x23 Weather set at battle-init by 0x8008ea0c; also publishes var 0x5a from the 0xEC text-stream control byte. [static + live D5] [MD:WEATHER_OPCODE_3C_INVESTIGATION.md, dialogue_box_triangle_aim_decode.md]

# === GNS map-state resolution (WEATHER_MAP_STATE_MAPPING_INVESTIGATION.md) ====
0x800f3f94	BATTLE	GL	gns_weather_row_match_loop	GNS map-state row-match loop: builds a 16-bit composite key (dn<<15|weather<<12|arrangement) from vars 0x22/0x23/0x24 and exact-compares each record (cursor +=0x14); raw-int, no translation. [static proof; live var0x23=2->NORMAL] [MD:WEATHER_MAP_STATE_MAPPING_INVESTIGATION.md]
0x800f2618	BATTLE	FN	gns_row_comparator	GNS row comparator: mode1 ==, mode2 <, mode3 >. Called from the row-match loop @0x800f4044 with mode 1. [static] [MD:WEATHER_MAP_STATE_MAPPING_INVESTIGATION.md]
0x800f6aa0	BATTLE	GL	resolved_map_lighting_struct	Live resolved-lighting struct: ambient(73,61,46)/top(135,138,149)/bottom(0,8,16) = DAY/NORMAL row. [byte-exact live on rain sstate] [MD:WEATHER_MAP_STATE_MAPPING_INVESTIGATION.md]
0x800f6854	BATTLE	GL	map_background_gradient	Map background gradient: base(128,128,128) @+0, top(135,138,149) @+4, bottom(0,8,16) @+8. [byte-exact live] [MD:WEATHER_MAP_STATE_MAPPING_INVESTIGATION.md]
0x80124604	BATTLE	GL	gns_inram_record_table	In-RAM GNS map-state record table base (match field layout dn<<15|weather<<12|arr). [live approx base] [MD:WEATHER_MAP_STATE_MAPPING_INVESTIGATION.md]

# === {6B} BG Sound (BGSOUND_OPCODE_6B_INVESTIGATION.md) =======================
0x8014537c	BATTLE	GL	evt_op6b_bgsound_case	{6B} BG Sound dispatch arm: FUN_80149bec(0x10), event_task_spawn(body 0x801499ac). [live D1: s4=0x6B] [MD:BGSOUND_OPCODE_6B_INVESTIGATION.md]
0x801499ac	BATTLE	FN	evt_bgsound_task_body	{6B} BG-sound task body (kind 0x35): handle=0x10000|Sound; stop existing voices, tracked/overlay play by Stacking, set StartVol, run ramp 0x80149a54. [live D1-D6] [MD:BGSOUND_OPCODE_6B_INVESTIGATION.md]
0x80149a54	BATTLE	FN	evt_bgsound_volume_ramp	Volume-ramp worker (also {6A} Edit BG Sound): linear StartVol->Target over Time frames, floored at 1, exact final, mark_complete. [live D5: rain 1..24] [MD:BGSOUND_OPCODE_6B_INVESTIGATION.md]
0x80013b20	SCUS	FN	spu_play_voices	SPU voice trigger used by all FFT sound: FUN_80013b20(mode,handle,0x6000,0x4000). [live D3: a0=0x6004/0x2002, a1=0x10001/0x10012] [MD:BGSOUND_OPCODE_6B_INVESTIGATION.md]
0x80012990	SCUS	FN	spu_keyoff_by_handle	Key-off all active voices whose stored handle matches (per-handle stop, not global). [static + behavioural] [MD:BGSOUND_OPCODE_6B_INVESTIGATION.md]
0x80012b6c	SCUS	FN	spu_set_voice_volume	Set voice volume: vol!=0 -> voice.vol=vol<<8 on matching voices; vol==0 -> key-off. [static + live D4] [MD:BGSOUND_OPCODE_6B_INVESTIGATION.md]
0x80044018	SCUS	FN	play_sound_overlay	SCUS play wrapper (overlay/untracked) -> spu_play_sound -> spu_play. [live D3 windmill] [MD:BGSOUND_OPCODE_6B_INVESTIGATION.md]
0x80044038	SCUS	FN	play_sound_tracked	SCUS play wrapper (tracked): caches handle in active_sound_handle then variant_b -> spu_play_voices(0x6004,...). [live D3 rain] [MD:BGSOUND_OPCODE_6B_INVESTIGATION.md]
0x800440f4	SCUS	FN	stop_sound	SCUS stop wrapper: if handle==cached clear cache; then spu_keyoff_by_handle. [static] [MD:BGSOUND_OPCODE_6B_INVESTIGATION.md]
0x8004408c	SCUS	FN	set_sound_volume	SCUS set-volume wrapper: if cached==handle && v==0 clear cache; then spu_set_voice_volume. [live D4] [MD:BGSOUND_OPCODE_6B_INVESTIGATION.md]
0x800125a8	SCUS	FN	spu_play_sound	Core play_sound (overlay path callee of play_sound_overlay). [live D3: ra=0x800125F8] [MD:BGSOUND_OPCODE_6B_INVESTIGATION.md]
0x80032a54	SCUS	GL	g_audio_enable_flags	Audio-enable flag word; playback gated by &0x1000. [live: 0x9101 during battle] [MD:BGSOUND_OPCODE_6B_INVESTIGATION.md]

# === {1F} Focus / {DB} Event End (FOCUS_OPCODE_1F_INVESTIGATION.md) ===========
0x80147584	BATTLE	FN	evt_focus_handler	{1F} Focus: resolves 2 Unit operands, midpoint, overwrites the following {19} Camera op's position (2*(pos1+pos2)=4*mid), optional zoom-to-fit if Unknown==0. [live D3/D4/D5: patched X=728=4*182] [MD:FOCUS_OPCODE_1F_INVESTIGATION.md]
0x80147d98	BATTLE	FN	evt_op_db_event_end	{DB} Event End: 21-slot per-unit graphic/palette restore (unit_graphic_palette_revert if +0x161==event-id); does not itself stop the fiber. [live D2: {DB}@219] [MD:FOCUS_OPCODE_1F_INVESTIGATION.md]
0x801460a4	BATTLE	FN	evt_e3_barrier	{E3} Event End 2 barrier: while (*0x8016606c != 0) yield; drain kind-8 tasks, finalize unit state, mark_complete @0x80144484. [static + stream] [MD:FOCUS_OPCODE_1F_INVESTIGATION.md]
0x80144484	BATTLE	GL	evt_e3_mark_complete_site	{E3} explicit hard-stop site: jal event_fiber_mark_complete. [static] [MD:FOCUS_OPCODE_1F_INVESTIGATION.md]
0x801330e4	BATTLE	FN	unit_id_to_world_pos	Unit id -> world position (via get_unit_base_svector); copies x@+0, z@+2, y@+4. [live D4: BP hit during Focus] [MD:FOCUS_OPCODE_1F_INVESTIGATION.md]
0x80147318	BATTLE	FN	focus_zoom_to_fit	Focus auto-zoom-to-fit (Unknown==0): projects both units' screen anchors, iterates camera_zoom_level_table via 0x8018401c, keeps tightest fitting zoom. [live D5: zoom 0xE00 patched] [MD:FOCUS_OPCODE_1F_INVESTIGATION.md]
0x80169718	BATTLE	GL	camera_zoom_level_table	Discrete zoom-level table {0x0E00,0x0A00,...} scanned by focus_zoom_to_fit. [static] [MD:FOCUS_OPCODE_1F_INVESTIGATION.md]
0x80145f24	BATTLE	GL	evt_advance_loop	Interpreter advance/loop: s8 += 1 + operand_size_table[s4], then jumps back to fetch. [static + stream] [MD:FOCUS_OPCODE_1F_INVESTIGATION.md]
0x80145f3c	BATTLE	FN	event_fiber_mark_complete	Single fiber teardown / default-unhandled fall-through; marks the fiber done. [static] [MD:FOCUS_OPCODE_1F_INVESTIGATION.md]
0x8008d26c	BATTLE	FN	unit_graphic_palette_revert	Per-unit graphic/palette revert (curve index -0x1F), called by {DB} for each matching event unit. [static] [MD:FOCUS_OPCODE_1F_INVESTIGATION.md]
0x80133130	BATTLE	FN	unit_screen_anchor_project	Projects a unit's screen anchor into 0x8016e40c(X)/0x8016e40e(Y) for the focus zoom-fit. [static] [MD:FOCUS_OPCODE_1F_INVESTIGATION.md]

# === Chocobo walk (CHOCOBO_WALK_OCTANT_28.md) ================================
0x8008c1e4	BATTLE	FN	unit_cardinal_facing_quantizer	Rounds a unit's fine 12-bit facing (+0x70) to nearest cardinal (wheel 0x000=E,0x400=S,0x800=W,0xC00=N). [live wheel proof] [MD:CHOCOBO_WALK_OCTANT_28.md]
0x80069e68	BATTLE	FN	walk_step_arm	Per-step Walk To arm: selects the walk anim from unit+0x70 each step via set_unit_animation_with_flags(0x3c,...). [static chain + live re-face] [MD:CHOCOBO_WALK_OCTANT_28.md]
0x80069af8	BATTLE	FN	walk_route_consumer	Reads per-tile route cardinal (route_byte>>6) and builds the step velocity. [static + live walk trace] [MD:CHOCOBO_WALK_OCTANT_28.md]

# === Inter-scene orchestration helpers (INTER_SCENE_ORCHESTRATION.md) ========
0x8012d8e4	BATTLE	FN	event_load_time_status_autoapply	Event-file-load scan for opcode 0x92 (via FUN_80149ebc(0x92)); resolves each Unit and — only if Jumping (+0x5a&0x40) or Floating (+0x58&0x04) — spawns the {92} apply task. FFHacktics "Nyzer" patch NOPs its jal caller. [static + census; stock reproduced] [MD:inflict_status_op92_decode.md]
